repH,impH,gsqr11,gsqr22
1467.6887970391267,15.44975192490375,1.5960992233764624,2.516620120997532
1464.3127338724237,20.319007326794587,1.8998359602271457,2.842735262288058
1478.1596073343057,13.518300614978846,1.544735295055648,2.175587336762505
1476.9012139888682,8.825939557475055,1.4085009862509272,2.1199274568744193
1454.031917974802,16.99965625407299,1.674696649913425,2.93683113668286
1476.5632222504084,7.323524464596372,1.426456445343948,2.1945681725778785
1457.4081664053408,19.284105588125545,1.8055350896247349,2.9351522215435772
1467.3356801614843,24.542159916047265,1.847341083065653,2.536540715155717
1474.1391070173709,9.954138675235226,1.4686502823855352,2.2864131970571737
1466.371391734853,18.153322917147552,1.7185478893152513,2.6250578126031536
1460.7470044728104,33.34947093719044,2.2193476256597364,2.8222377910306395
1469.1303223883388,8.766286634090829,1.2602091410635916,2.2111211256582197
1471.7945444334398,15.92981305807756,1.5881935900628668,2.3588452286470885
1475.3888517007526,16.410387509459838,1.649505473081547,2.333346409267347
1478.317390496962,3.947922144816714,1.3813223071007315,2.1181348201681236
1467.1101261026527,10.229712958137624,1.2898241086926956,2.288841144028247
1473.988263518717,21.620213307983807,1.809859100978727,2.443133664160821
1465.3450436440237,13.683955428913356,1.471910391469518,2.48528089420067
1469.2818079894957,23.212513394092916,1.8910642077715705,2.6058348357012
1476.079209822169,17.62124748512808,1.6390368986599553,2.262549279002583
1472.544696202281,6.634195944144242,1.2705592963090382,2.1363458717789436
1478.0941499618825,16.484447688316575,1.6132110791504657,2.203081894567842
1480.436549353433,5.432513793503231,1.4217696399266804,2.0871908639182917
1479.0245290321957,2.38306024991992,1.356222014183478,2.0733410828581866
1463.1084377921147,25.219108885760935,2.044922852678862,2.867976199384178
1477.8102545919444,7.373476664082962,1.411551539360942,2.1248796344561685
1474.9444739998191,14.749263472625833,1.6365759028512892,2.3748577542828593
1466.8221172730298,20.024479447881138,1.860930232079924,2.7379888878916767
1478.263635590707,11.893675162510396,1.5069825140000999,2.1552844812012624
1463.6134873447438,28.98413860923838,2.101861639872361,2.788376299653444
1471.6463670444832,13.369095339642598,1.5164193684426,2.3434450243692244
1466.9841797693969,26.20079618180386,1.9824014523117885,2.671218238123427
1473.3668451086323,16.58053996793075,1.5881792667883055,2.2900903467123936
1479.8575420273241,12.660891621979081,1.5532599386493229,2.1630264116697404
1467.8868176812832,9.99823688760937,1.3014457095969665,2.282117181860049
1478.8352561602464,1.8039895036703189,1.3618419427240964,2.0948362036055252
1470.3633694119098,14.385137790802295,1.562973034623346,2.420864156828678
1479.676802281794,3.9578004289220003,1.4151020151234788,2.1234484725001534
1479.4922695117953,9.379721224793842,1.5117279743662884,2.1845581476530667
1460.5656241985648,13.217520936612166,1.407217410101017,2.5666752141368296
1474.5211094036058,9.538602562153201,1.3918561389618613,2.164463409898496
1469.0568291283737,11.607599012563384,1.3941180669682145,2.3161431322450916
1474.6398792156115,13.322672279292101,1.5561492941782469,2.306167466533338
1454.9439934951436,27.76480497306885,2.4032768738924464,3.3780814781184274
1472.5567983589247,17.900851229645195,1.642632471814568,2.351706321225808
1468.3261650041234,13.117743967594285,1.4506274925737728,2.3708357969992315
1474.9135737551062,7.865084472825829,1.3366635127875404,2.1047300390515664
1476.1309109734932,16.23336174111494,1.5911697789666737,2.2282281804867123
1464.373527038692,13.957592134210387,1.509360334763949,2.5558381802852117
1462.1619905727432,11.638040792641947,1.2943115241036074,2.4297027211849183
1465.727962963065,23.635137126407532,1.8564972233045531,2.617565755271288
1470.4057340222844,16.336686036325407,1.5957063170496788,2.3974341777937624
1468.8290393530901,14.49710374697274,1.5945358813648904,2.5125179422517725
1464.264265889775,12.759530565854986,1.4152314835639288,2.4764416696751765
1480.0259848441415,2.52210036533472,1.401080208159701,2.1080252097941234
1462.0056730400051,32.59216876977672,2.280219815328995,2.909457904941383
1462.8927185763544,20.333865197488752,1.865295781796305,2.832044379511015
1459.3401392854273,21.13880334395908,1.9601690903855287,3.010358910642351
1475.815178700653,11.428951315756729,1.485326721694238,2.212869935080225
1465.798338536864,9.823795699852896,1.2199448513864455,2.2568516007269928
1468.952567976657,24.292664525668215,2.005022425017773,2.729154513851066
1464.5732050627653,28.638829867531896,2.1831826329263047,2.890153193810186
1471.324532687315,12.632622311041962,1.4895191952579454,2.3391490962767016
1478.1996186866747,9.094124952980716,1.496270734701258,2.207496368516816
1457.4377701757892,13.08532413199915,1.3748081048979903,2.628397049507503
1454.8164589887735,19.653391617087845,1.8848825107661895,3.0761931757727123
1460.7616645188098,13.72176067248749,1.4361977379164224,2.58368070011075
1472.548367458099,16.888717314238423,1.597655632573315,2.3176535068840787
1476.8191685169052,15.60397997660398,1.6071503147301116,2.2537531912858415
1476.3295040409826,10.019363357361883,1.4119221809907467,2.1148499275785952
1468.9245775314598,8.587993513359129,1.2345544418579677,2.188055114905817
1468.3611059918228,12.594125610594608,1.4755189211934145,2.4257425733982605
1478.2249426263163,3.9432543766076917,1.3504719186550886,2.0729450572556662
1463.3003407264744,19.929233895179873,1.8850096535683567,2.8638123231051433
1467.2183239144374,10.904160340702681,1.327769316046826,2.315892166800981
1475.7255569444721,9.57229196498091,1.4332223389651773,2.1838479612488837
1473.5588525187243,6.235953526375989,1.2967185856111296,2.140498977651718
1478.82827193299,4.721032290910528,1.3904881369127546,2.1030121812875717
1456.7413024268337,15.217348054760087,1.53269399638826,2.764761103728469
1458.2060569054024,13.69169648349827,1.42774064740746,2.6452874298167695
1462.2107172313072,27.7110724330514,2.286147640308936,3.0983065888468615
1464.7948251687924,18.268705610664373,1.6858392212085833,2.6176039354290315
1472.7802966320216,13.29240683228097,1.4983627279300094,2.279496399285373
1480.691704874409,1.816765072094573,1.4005994578816898,2.0939754865697604
1469.061144542427,15.564194007901392,1.5558192438800829,2.4081706201017554
1474.211639938449,9.424956379855907,1.4011395610075073,2.194558484248861
1476.8368909793949,9.658283463441489,1.4798452061929843,2.215001846757562
1475.5544269489005,12.3226104896015,1.5489367460488772,2.2944345674959075
1473.2044991303037,15.190275316672556,1.6435759563808683,2.4230098885322207
1461.362694788235,26.10914332155139,2.2800403205806004,3.1708148416087423
1469.049675339371,11.850185463329042,1.4297817401869128,2.360902128886363
1447.3197388203964,30.16669921332405,2.8033942756279817,3.8843213371411704
1474.6862550267067,20.06462311790156,1.6731277499561323,2.2717711619972785
1477.7331788221973,4.958326310550719,1.331265017791675,2.0439825032881056
1467.3272893676694,7.913578290613097,1.128919610331663,2.125340283496945
1478.1219435117541,10.729694353509712,1.515955606464846,2.2034256093664384
1477.0019617398789,6.415018259399361,1.3562200183160389,2.085722982672383
1448.6406008004367,32.50489836855758,2.9230362292464784,3.891487374352891
1450.4900673202067,19.076472018867577,1.8617363452565248,3.1555158232501057
1470.6708226447984,14.228509089116354,1.5305768648001503,2.3677021194048664
1461.517743058994,17.857104769709576,1.7488882252341107,2.8116404155867984
1472.5966310587696,12.54640300501797,1.5186661365637024,2.3410713915892716
1468.5489398914715,9.27789051177515,1.2539467193848808,2.2103824870612376
1469.4533935190752,24.41091422683664,1.7649765001075866,2.375895430655614
1477.707212882379,6.524074156781485,1.416693460066485,2.153347516133375
1476.861541227763,14.818812785518077,1.5765506795285302,2.2273642339024278
1474.462565322691,17.811502094577182,1.683582737533996,2.366014159525309
1467.2087486788746,10.50641589564271,1.3006648941374048,2.2913296894670583
1465.644626565076,8.526524176497622,1.1256774406564842,2.1742402133540577
1462.5364632496537,24.17685991964064,1.9978254237818476,2.8592040090161883
1462.1594297575316,13.48790839707453,1.4323365018636005,2.543102327734337
1459.8458473790402,17.629876273649273,1.7111630166301492,2.8170075355918387
1467.4897757881006,21.83326435985738,1.8425315097364212,2.628183137295812
1480.1377557430337,4.39032988320322,1.417292843345745,2.1058496951700576
1475.3772588876523,10.213300742772628,1.4052193260263426,2.1337739656809442
1469.4117283018409,18.7025121820059,1.6652631882058762,2.4415979620423034
1478.4369988992146,12.523441808024604,1.5477458477215171,2.199145511795874
1458.7930790160942,19.391853756017525,1.8153069909192034,2.9086881499978468
1479.7010498152615,6.450402268917204,1.421211079680438,2.0927273536121125
1472.8482634397255,23.910151191203635,1.8065567258355333,2.3894647971205853
1466.1846905109626,17.218914018461604,1.6371293247317802,2.5511177990307
1462.7796936009345,18.074510069335634,1.7128459783901138,2.7212601490162407
1476.4013460706312,5.850914244902959,1.38068856113181,2.1590460918726855
1464.4445812316228,27.918505327521277,2.0441014143064447,2.737298801182308
1468.633726089148,10.751139469211834,1.336568922174528,2.277868663202481
1471.6458469071,16.520124597348502,1.610366821511769,2.376197285053097
1461.8079253702797,16.471701358966424,1.6609862197222738,2.7403174902003795
1471.6115316744988,10.68911338740787,1.4336827744833702,2.3081754968131376
1477.533625903281,3.375580266561756,1.36436099653858,2.1286409042303167
1472.8161139375222,13.426452494915464,1.4803892108182404,2.245183288245206
1446.7182381155255,19.272593916957913,1.903875451096625,3.266845170824952
1472.5825659647326,15.764200978510294,1.6298691122487778,2.4033228004143328
1467.7573756076708,18.035396430585493,1.68826869488524,2.547136542898848
1459.0203718441076,19.78895227878459,1.888604587114061,2.9790578232902347
1465.25729984402,26.826835463519235,1.992574801660486,2.694011913215391
1470.605423831466,17.753138468861792,1.6498638223502435,2.421236060561795
1476.7627522418084,15.279069871671034,1.6042041783395895,2.260123950382101
1471.053140897972,25.280180688146697,1.7966173486831942,2.362268493581525
1467.399326831831,24.3264483008534,2.0211390785779026,2.781552587371399
1464.931715963861,10.639511131959246,1.256996714337788,2.314091414225931
1457.0293556182276,16.815662952863075,1.6488381867028903,2.842925701399608
1449.356262881273,21.981521688881738,2.1200913342759398,3.3803461081855395
1445.1625003234165,33.50297880052756,3.170804956779869,4.184444369553183
1479.2056572762974,10.305364828669108,1.5060990932890115,2.1642154841522143
1459.8822158433748,13.339393010460759,1.4035262026403852,2.582549731072449
1460.2083863250923,22.18110371043002,1.9373903497291296,2.9151563238051375
1467.8901443083341,26.524624143391513,1.9216839253280145,2.5596606892231413
1451.9609615701934,27.949933370919446,2.586144630228197,3.648319464935206
1473.8419342730274,9.634407846311296,1.4160074699470147,2.2263099520770915
1472.3387839798852,17.632024461042825,1.5864228049240299,2.2786738071881745
1465.740882985341,19.59356159947075,1.7721978318212572,2.660152274111103
1463.7770916101542,18.51283782720348,1.7736685669149521,2.7589012904599515
1474.7609306434506,11.132408533039127,1.4419849911064018,2.189383967094946
1463.5856975101722,24.360625198696688,2.0596584221689764,2.911866904576779
1476.1331734931534,6.1887469452867725,1.379572467184281,2.1614548700557727
1474.0476189545782,8.294731621154982,1.3643490235483295,2.1740427458065037
1466.946250519739,27.7540226588859,2.000635386527994,2.641654128616661
1455.6767625543487,19.650165546538616,1.843085038074503,3.0097615789549477
1475.8360752138578,5.803588356370803,1.3505693227453597,2.13557677760368
1471.4916676612486,18.763822876533013,1.655474621815673,2.3692506137393767
1465.7297222538978,21.621743967763514,1.8602087920465176,2.702510349219595
1457.4584913715596,24.228191356125077,2.1641399281490705,3.183612236024814
1472.1448351637864,8.388382779489707,1.3252231305079605,2.1911319915681564
1465.0468172783794,29.839086118883902,2.2831561715584425,2.9647540472033604
1467.673192298015,12.023217744328615,1.3846766571147529,2.339343828113321
1466.7642865936934,21.11758252903523,1.7753019834038741,2.577234220669124
1463.7422737922373,20.04993401756902,1.7855169420797246,2.711939753256268
1474.8330394011139,13.119537055289877,1.487470025958419,2.1986745284000424
1469.6530559887804,14.350773506965062,1.5212759605531168,2.3832939955825356
1477.1030805061,3.9429384340845623,1.2890307180806049,2.0166106612661565
1468.2753517692188,17.43187056070369,1.7471335631051337,2.6381417642419214
1456.802752207152,24.902618195399878,2.225043607467845,3.245206985330776
1458.868854437736,15.88999524382467,1.5953863071991308,2.7586520189263197
1467.9042859448655,25.798517537870943,1.9345733223965145,2.6029183593140983
1471.350008543442,10.096191768032037,1.3786847813354537,2.2541410277366616
1468.9382934985147,8.380346278700372,1.2248451055252778,2.1794765937346767
1472.380350476026,13.139094880483139,1.527210993874585,2.3423624006088244
1466.8585960215482,10.828385269826382,1.3349725340587733,2.340794789947433
1462.8313804380816,28.014638031457444,2.0780372749905336,2.80683791528831
1464.1437772871427,16.55132024759583,1.6360126341997383,2.6388442068020965
1477.262544791779,16.908412051295986,1.6371954988845687,2.2507673551099057
1479.4544474903907,2.645092830152722,1.3610050286394553,2.0630696000310507
1472.1432310971734,20.815241156520703,1.7273854086147948,2.3902340125903043
1471.260574764488,11.426470899866091,1.4039108199278871,2.251287559667601
1472.649217992433,15.253927542599461,1.57464630759324,2.3354784000970947
1469.2633675387333,24.41277374282845,1.7860138453590921,2.4122160356372135
1459.7279299948352,14.101249853560386,1.4648160070565626,2.634844561208289
1476.6835504404464,6.559246396836623,1.3957905540297038,2.158050959689725
1468.9149604801091,17.08452209059287,1.6456548269773663,2.4882971922141004
1460.1407377550122,24.833720872819054,2.0318832012391828,2.926970526162899
1473.3290561017611,17.63294413967068,1.6845910720801462,2.4026680028166405
1474.2915418397774,11.330704895863175,1.4896846912749844,2.2747457335387415
1474.7076335080144,8.705380569233743,1.3983322440905133,2.1900465115700714
1473.7493743770729,8.921322935233885,1.351950547017652,2.149080275270654
1466.4637758020494,11.856255902881916,1.3632880297690433,2.3607307804530175
1465.001401549109,27.21075314612958,1.9746439002583542,2.659715343503275
1466.3531183407395,18.41593916122525,1.708644117848135,2.600779055985527
1465.2254982197915,10.200199884245881,1.241337925268699,2.295419411497178
1460.6232022738561,17.92979183382843,1.767118081994678,2.853560056304117
1471.570388244063,11.839573817437026,1.4804784242265694,2.3430290454740432
1461.1504179313308,13.014390927191233,1.3978422801088846,2.5434842705793814
1460.4940986181837,16.74953499243471,1.6291501656940497,2.7276909555945337
1478.834047511998,4.585891673137958,1.383371330708352,2.0936393627913454
1463.9754179433544,27.241907002824075,1.9779798154154926,2.6811909042607014
1475.1247226391258,13.196255842082042,1.5732046945858242,2.320128035113723
1468.340681920988,21.274082032458505,1.9068490486735938,2.7168132024318106
1479.610528693746,5.229884888458939,1.3943908077436666,2.0739211824686077
1448.2570161430601,21.419142778370638,2.0810509222778326,3.3741250931681837
1471.4453921250808,23.953384048631268,1.9409745835964447,2.6042112892206157
