a1,a2,fÏ•,f
-1.8691141163003895,-1.9578030520330423,92.83593869668252,1.149829012198481
-2.1791141163003895,-1.9978030520330423,93.35593869668253,1.119829012198481
-1.8691141163003895,-2.057803052033042,92.56593869668252,1.1798290121984811
-2.2591141163003896,-2.0678030520330424,93.37593869668252,1.1598290121984811
-2.1791141163003895,-1.9278030520330423,93.19593869668252,1.139829012198481
-1.6391141163003895,-2.037803052033042,93.38593869668252,1.129829012198481
-2.0891141163003892,-1.8978030520330422,92.91593869668252,1.1798290121984811
-1.7091141163003896,-1.9978030520330423,92.77593869668252,1.119829012198481
-1.9591141163003896,-2.0678030520330424,93.06593869668252,1.119829012198481
-2.0091141163003896,-1.9278030520330423,93.34593869668252,1.1798290121984811
-1.8691141163003895,-1.9878030520330423,93.19593869668252,1.139829012198481
-1.8691141163003895,-2.137803052033042,93.02593869668252,1.119829012198481
-1.8191141163003894,-1.9078030520330422,93.12593869668252,1.1798290121984811
-1.9991141163003896,-1.9678030520330423,93.30593869668252,1.129829012198481
-2.1091141163003897,-2.037803052033042,92.66593869668252,1.1698290121984811
-2.1791141163003895,-1.8678030520330422,93.30593869668252,1.1698290121984811
-1.7691141163003896,-1.9078030520330422,93.00593869668252,1.1598290121984811
-2.0891141163003892,-2.1078030520330424,93.18593869668253,1.1698290121984811
-1.7791141163003894,-1.9278030520330423,92.79593869668253,1.139829012198481
-1.9791141163003896,-2.077803052033042,92.65593869668253,1.1598290121984811
-2.1791141163003895,-2.0878030520330424,92.88593869668252,1.1598290121984811
-1.9191141163003895,-1.8478030520330422,93.19593869668252,1.1698290121984811
-2.2691141163003894,-2.1278030520330424,93.07593869668253,1.1698290121984811
-2.3591141163003897,-1.9878030520330423,92.70593869668252,1.1798290121984811
-2.2591141163003896,-1.8678030520330422,93.40593869668253,1.1598290121984811
-1.8691141163003895,-2.0678030520330424,92.97593869668252,1.139829012198481
-2.1891141163003898,-1.9178030520330422,92.71593869668253,1.1598290121984811
-2.0691141163003897,-2.0078030520330423,92.90593869668253,1.1798290121984811
-1.9091141163003895,-2.0478030520330424,93.23593869668252,1.1698290121984811
-2.2591141163003896,-2.037803052033042,93.15593869668253,1.1598290121984811
-1.8991141163003895,-2.1078030520330424,93.26593869668253,1.129829012198481
-1.9591141163003896,-1.9278030520330423,93.27593869668252,1.139829012198481
-2.01911411630039,-2.1578030520330422,92.65593869668253,1.119829012198481
-1.9491141163003896,-2.097803052033042,93.37593869668252,1.139829012198481
-2.0791141163003894,-2.0078030520330423,93.26593869668253,1.129829012198481
-2.0591141163003894,-2.1578030520330422,92.61593869668252,1.129829012198481
-2.3191141163003897,-2.097803052033042,93.06593869668252,1.1798290121984811
-1.7991141163003894,-1.9278030520330423,92.81593869668252,1.1798290121984811
-2.2191141163003896,-1.8478030520330422,92.60593869668253,1.1798290121984811
-1.9291141163003895,-1.9478030520330423,93.11593869668252,1.149829012198481
-2.2491141163003894,-1.9078030520330422,93.13593869668252,1.1798290121984811
-2.2391141163003896,-1.9978030520330423,93.19593869668252,1.1798290121984811
-1.6691141163003895,-1.9878030520330423,93.22593869668252,1.149829012198481
-2.049114116300389,-1.8778030520330422,93.15593869668253,1.129829012198481
-1.8491141163003895,-1.8778030520330422,93.15593869668253,1.129829012198481
-2.0591141163003894,-1.9678030520330423,93.02593869668252,1.1598290121984811
-1.7791141163003894,-2.097803052033042,92.89593869668252,1.139829012198481
-2.049114116300389,-2.017803052033042,92.77593869668252,1.139829012198481
-1.8491141163003895,-1.8878030520330422,93.02593869668252,1.119829012198481
-2.0691141163003897,-1.8478030520330422,93.32593869668253,1.119829012198481
-2.1891141163003898,-2.0678030520330424,93.20593869668252,1.149829012198481
-1.7891141163003894,-2.0078030520330423,93.15593869668253,1.1798290121984811
-1.6391141163003895,-1.8978030520330422,92.74593869668253,1.119829012198481
-1.9091141163003895,-2.037803052033042,92.74593869668253,1.119829012198481
-1.9591141163003896,-1.9578030520330423,92.76593869668253,1.129829012198481
-1.8991141163003895,-1.9878030520330423,93.06593869668252,1.1798290121984811
-1.7491141163003896,-1.9678030520330423,93.34593869668252,1.1598290121984811
-2.2791141163003896,-1.8978030520330422,93.21593869668253,1.1798290121984811
-1.8891141163003895,-2.1478030520330424,93.26593869668253,1.139829012198481
-1.8291141163003894,-2.0278030520330423,92.93593869668253,1.149829012198481
-1.7891141163003894,-2.057803052033042,92.63593869668252,1.1598290121984811
-2.1091141163003897,-1.9478030520330423,93.01593869668253,1.149829012198481
-1.6991141163003896,-1.8578030520330422,92.68593869668253,1.129829012198481
-1.9791141163003896,-2.1078030520330424,92.89593869668252,1.1798290121984811
-1.9191141163003895,-2.1278030520330424,93.06593869668252,1.1598290121984811
-1.9391141163003895,-1.9178030520330422,92.79593869668253,1.149829012198481
-2.1691141163003893,-1.9578030520330423,92.98593869668252,1.1798290121984811
-1.5791141163003894,-1.9578030520330423,92.74593869668253,1.119829012198481
-1.7091141163003896,-2.0678030520330424,92.98593869668252,1.149829012198481
-1.6691141163003895,-1.9478030520330423,92.85593869668253,1.129829012198481
-2.049114116300389,-1.9978030520330423,92.98593869668252,1.129829012198481
-2.1791141163003895,-2.057803052033042,93.30593869668252,1.1598290121984811
-2.1891141163003898,-1.9478030520330423,93.29593869668253,1.129829012198481
-1.7991141163003894,-1.8778030520330422,93.33593869668252,1.1598290121984811
-1.8591141163003895,-1.9578030520330423,92.71593869668253,1.1798290121984811
-2.2191141163003896,-1.8678030520330422,93.40593869668253,1.149829012198481
-1.8491141163003895,-2.057803052033042,93.36593869668252,1.1698290121984811
-1.7791141163003894,-1.8878030520330422,93.17593869668252,1.139829012198481
-2.0891141163003892,-1.9078030520330422,92.93593869668253,1.149829012198481
-1.9591141163003896,-1.8478030520330422,92.63593869668252,1.1798290121984811
-2.2291141163003894,-1.8978030520330422,92.72593869668252,1.1698290121984811
-2.1491141163003897,-2.0678030520330424,93.13593869668252,1.149829012198481
-1.6291141163003895,-1.9878030520330423,93.34593869668252,1.119829012198481
-1.6291141163003895,-1.9978030520330423,93.22593869668252,1.139829012198481
-1.8891141163003895,-2.1278030520330424,93.22593869668252,1.1698290121984811
-1.8291141163003894,-1.9578030520330423,92.59593869668252,1.119829012198481
-2.0091141163003896,-1.9278030520330423,93.12593869668252,1.129829012198481
-2.3391141163003897,-1.9178030520330422,93.34593869668252,1.1798290121984811
-1.9091141163003895,-1.9278030520330423,92.80593869668252,1.119829012198481
-2.01911411630039,-1.8778030520330422,93.32593869668253,1.139829012198481
-2.1191141163003895,-1.9378030520330423,92.93593869668253,1.1698290121984811
-2.0791141163003894,-1.9678030520330423,93.07593869668253,1.1698290121984811
-2.01911411630039,-1.9978030520330423,93.41593869668252,1.1698290121984811
-1.8791141163003895,-2.1278030520330424,93.24593869668253,1.1798290121984811
-1.8591141163003895,-1.9178030520330422,92.84593869668252,1.1598290121984811
-1.7091141163003896,-2.1078030520330424,92.96593869668253,1.119829012198481
-2.1691141163003893,-2.117803052033042,92.92593869668252,1.149829012198481
-2.2491141163003894,-1.8878030520330422,93.01593869668253,1.139829012198481
-1.7091141163003896,-1.8478030520330422,92.58593869668252,1.149829012198481
-2.1891141163003898,-1.9878030520330423,93.13593869668252,1.1698290121984811
-2.1691141163003893,-1.8778030520330422,93.08593869668252,1.139829012198481
-1.7391141163003896,-2.1278030520330424,92.93593869668253,1.129829012198481
-1.6491141163003895,-2.0878030520330424,93.25593869668252,1.139829012198481
-1.9391141163003895,-1.9278030520330423,93.29593869668253,1.129829012198481
-1.7891141163003894,-2.037803052033042,92.76593869668253,1.1698290121984811
-1.9791141163003896,-1.9378030520330423,93.14593869668252,1.1598290121984811
-1.7891141163003894,-1.8478030520330422,92.73593869668252,1.139829012198481
-2.049114116300389,-2.1078030520330424,92.84593869668252,1.119829012198481
-2.1491141163003897,-1.8978030520330422,93.05593869668252,1.1698290121984811
-2.1891141163003898,-2.0478030520330424,92.94593869668252,1.1598290121984811
-2.0891141163003892,-2.0478030520330424,93.15593869668253,1.1598290121984811
-1.7691141163003896,-1.8778030520330422,92.94593869668252,1.139829012198481
-1.6591141163003895,-1.8678030520330422,93.08593869668252,1.139829012198481
-1.8491141163003895,-2.0478030520330424,93.15593869668253,1.129829012198481
-1.6991141163003896,-1.9478030520330423,92.75593869668252,1.139829012198481
-1.7391141163003896,-2.0078030520330423,93.16593869668252,1.139829012198481
-1.9291141163003895,-2.037803052033042,93.08593869668252,1.139829012198481
-2.2991141163003896,-1.9378030520330423,92.85593869668253,1.1798290121984811
-2.1291141163003893,-1.9178030520330422,92.74593869668253,1.129829012198481
-1.9591141163003896,-1.9878030520330423,93.09593869668252,1.119829012198481
-2.2291141163003894,-2.037803052033042,93.08593869668252,1.1698290121984811
-1.7391141163003896,-2.0078030520330423,92.89593869668252,1.129829012198481
-2.3191141163003897,-1.9778030520330423,92.88593869668252,1.1698290121984811
-2.0991141163003895,-2.137803052033042,93.27593869668252,1.149829012198481
-1.8491141163003895,-1.9478030520330423,92.91593869668252,1.119829012198481
-1.7891141163003894,-1.9778030520330423,92.94593869668252,1.129829012198481
-2.0791141163003894,-1.8678030520330422,92.77593869668252,1.1798290121984811
-1.9091141163003895,-2.097803052033042,93.11593869668252,1.129829012198481
-1.8191141163003894,-1.8578030520330422,92.76593869668253,1.129829012198481
-1.9991141163003896,-1.9778030520330423,93.42593869668252,1.129829012198481
-1.7791141163003894,-2.037803052033042,92.61593869668252,1.1798290121984811
-1.9291141163003895,-1.9178030520330422,93.22593869668252,1.1698290121984811
-2.1291141163003893,-1.8478030520330422,93.28593869668252,1.1798290121984811
-2.0291141163003896,-1.9278030520330423,93.01593869668253,1.119829012198481
-1.6091141163003895,-2.097803052033042,93.11593869668252,1.129829012198481
-2.0091141163003896,-1.9878030520330423,92.82593869668253,1.1598290121984811
-1.8991141163003895,-1.9778030520330423,93.31593869668252,1.129829012198481
-1.7791141163003894,-2.0678030520330424,92.77593869668252,1.1698290121984811
-1.9191141163003895,-2.0878030520330424,93.05593869668252,1.129829012198481
-1.9791141163003896,-1.9878030520330423,93.17593869668252,1.129829012198481
-2.1691141163003893,-2.0478030520330424,93.36593869668252,1.1598290121984811
-2.0891141163003892,-2.1478030520330424,93.41593869668252,1.129829012198481
-1.9491141163003896,-2.097803052033042,93.21593869668253,1.1698290121984811
-1.6891141163003895,-1.8578030520330422,92.58593869668252,1.119829012198481
-1.6691141163003895,-1.9978030520330423,92.69593869668252,1.129829012198481
-1.6791141163003895,-2.097803052033042,92.98593869668252,1.139829012198481
-1.7091141163003896,-2.1278030520330424,92.98593869668252,1.119829012198481
-2.2591141163003896,-2.017803052033042,93.28593869668252,1.1698290121984811
-1.6391141163003895,-1.9478030520330423,92.58593869668252,1.129829012198481
-1.7891141163003894,-2.017803052033042,93.16593869668252,1.119829012198481
-1.9791141163003896,-2.1078030520330424,93.38593869668252,1.129829012198481
-1.7691141163003896,-2.1278030520330424,93.26593869668253,1.149829012198481
-1.9991141163003896,-1.8878030520330422,92.60593869668253,1.1598290121984811
-2.1291141163003893,-1.8578030520330422,92.64593869668252,1.119829012198481
-2.0791141163003894,-2.017803052033042,92.99593869668253,1.119829012198481
-1.8691141163003895,-1.9978030520330423,92.59593869668252,1.139829012198481
-1.8291141163003894,-2.017803052033042,92.79593869668253,1.1598290121984811
-2.0791141163003894,-1.9178030520330422,93.28593869668252,1.129829012198481
-1.8791141163003895,-2.077803052033042,92.78593869668252,1.1598290121984811
-2.0691141163003897,-1.8678030520330422,93.35593869668253,1.1698290121984811
-1.9991141163003896,-1.8578030520330422,92.86593869668252,1.149829012198481
-1.9591141163003896,-2.117803052033042,93.09593869668252,1.139829012198481
-1.6891141163003895,-2.0078030520330423,92.61593869668252,1.119829012198481
-2.0591141163003894,-1.8478030520330422,93.39593869668252,1.1598290121984811
-2.0291141163003896,-2.017803052033042,92.89593869668252,1.129829012198481
-1.8891141163003895,-2.0278030520330423,92.90593869668253,1.139829012198481
-1.7891141163003894,-2.077803052033042,92.83593869668252,1.149829012198481
-1.9191141163003895,-1.8578030520330422,92.76593869668253,1.1598290121984811
-1.9391141163003895,-2.1578030520330422,92.95593869668252,1.1798290121984811
-1.8091141163003894,-1.8678030520330422,92.83593869668252,1.119829012198481
-1.9091141163003895,-2.0078030520330423,93.00593869668252,1.119829012198481
-1.8291141163003894,-1.9878030520330423,93.08593869668252,1.119829012198481
-2.1191141163003895,-1.9678030520330423,93.14593869668252,1.129829012198481
-1.9091141163003895,-1.9178030520330422,92.68593869668253,1.129829012198481
-2.2291141163003894,-1.8478030520330422,92.95593869668252,1.129829012198481
-1.9191141163003895,-2.0278030520330423,93.18593869668253,1.1798290121984811
-1.7891141163003894,-2.0878030520330424,93.00593869668252,1.149829012198481
-1.6991141163003896,-2.017803052033042,93.08593869668252,1.149829012198481
-1.9691141163003896,-2.097803052033042,93.10593869668253,1.139829012198481
-1.9091141163003895,-1.8778030520330422,93.03593869668252,1.149829012198481
-2.1891141163003898,-1.9678030520330423,92.56593869668252,1.119829012198481
-1.7991141163003894,-1.8878030520330422,93.18593869668253,1.1698290121984811
-2.2291141163003894,-2.1078030520330424,92.81593869668252,1.1798290121984811
-1.9791141163003896,-1.9378030520330423,93.25593869668252,1.149829012198481
-1.7891141163003894,-1.9578030520330423,93.33593869668252,1.1798290121984811
-1.8791141163003895,-2.0878030520330424,92.68593869668253,1.129829012198481
-1.7991141163003894,-1.9678030520330423,92.83593869668252,1.139829012198481
-2.2091141163003893,-2.097803052033042,92.88593869668252,1.1698290121984811
-2.3091141163003894,-1.8978030520330422,93.37593869668252,1.1598290121984811
-2.0591141163003894,-2.0678030520330424,93.12593869668252,1.139829012198481
-1.9291141163003895,-1.8678030520330422,93.03593869668252,1.119829012198481
-2.01911411630039,-1.9678030520330423,92.92593869668252,1.139829012198481
-2.0291141163003896,-2.097803052033042,93.07593869668253,1.119829012198481
-1.6691141163003895,-1.9878030520330423,93.37593869668252,1.139829012198481
-2.0991141163003895,-1.8778030520330422,92.90593869668253,1.1698290121984811
-2.1991141163003896,-1.9178030520330422,92.64593869668252,1.119829012198481
-1.9191141163003895,-1.9678030520330423,92.56593869668252,1.139829012198481
-1.8091141163003894,-2.037803052033042,92.67593869668252,1.119829012198481
-2.049114116300389,-2.0278030520330423,92.92593869668252,1.1598290121984811
-2.0291141163003896,-1.9278030520330423,93.02593869668252,1.1598290121984811
-2.0291141163003896,-1.8778030520330422,93.28593869668252,1.149829012198481
-2.0091141163003896,-1.8478030520330422,93.41593869668252,1.119829012198481
-1.7691141163003896,-1.8778030520330422,93.32593869668253,1.119829012198481
-1.9191141163003895,-2.0878030520330424,93.20593869668252,1.119829012198481
-1.8691141163003895,-1.9778030520330423,93.06593869668252,1.129829012198481
-1.6991141163003896,-1.8978030520330422,93.34593869668252,1.139829012198481
-1.7891141163003894,-2.0678030520330424,93.13593869668252,1.1798290121984811
-1.9391141163003895,-1.9278030520330423,92.70593869668252,1.1698290121984811
-1.6791141163003895,-1.9878030520330423,92.76593869668253,1.1598290121984811
-1.7191141163003896,-1.9578030520330423,92.73593869668252,1.119829012198481
-2.2391141163003896,-1.8978030520330422,93.31593869668252,1.1598290121984811
-1.8991141163003895,-2.077803052033042,92.59593869668252,1.119829012198481
-2.0691141163003897,-1.9778030520330423,93.05593869668252,1.1698290121984811
-1.9491141163003896,-2.0678030520330424,92.76593869668253,1.1798290121984811
-2.3291141163003894,-1.9578030520330423,92.63593869668252,1.1698290121984811
-1.6591141163003895,-2.097803052033042,92.68593869668253,1.139829012198481
-2.0291141163003896,-2.117803052033042,92.92593869668252,1.1798290121984811
